obl_deg	time_y
33.2888478971008	-3752000
33.1169605585616	-3753000
32.8877774405093	-3754000
32.71589010197	-3755000
32.5440027634308	-3756000
32.3148196453784	-3757000
32.0856365273261	-3758000
31.9137491887869	-3759000
31.6845660707345	-3760000
31.4553829526822	-3761000
31.1689040551168	-3762000
30.9397209370645	-3763000
30.7105378190121	-3764000
30.4240589214467	-3765000
30.1948758033944	-3766000
29.908396905829	-3767000
29.6219180082636	-3768000
29.3354391106982	-3769000
29.0489602131327	-3770000
28.7624813155673	-3771000
28.4760024180019	-3772000
28.1895235204365	-3773000
27.845748843358	-3774000
27.5592699457926	-3775000
27.2154952687141	-3776000
26.9290163711487	-3777000
26.5852416940702	-3778000
26.2414670169917	-3779000
25.9549881194263	-3780000
25.6112134423478	-3781000
25.2674387652693	-3782000
24.9809598677039	-3783000
24.6371851906254	-3784000
24.2934105135469	-3785000
24.0069316159815	-3786000
23.663156938903	-3787000
23.3766780413376	-3788000
23.0901991437722	-3789000
22.8037202462068	-3790000
22.5172413486414	-3791000
22.2307624510759	-3792000
21.9442835535105	-3793000
21.7151004354582	-3794000
21.4859173174059	-3795000
21.2567341993535	-3796000
21.0848468608143	-3797000
20.912959522275	-3798000
20.7410721837358	-3799000
20.5691848451966	-3800000
20.4545932861704	-3801000
20.3972975066573	-3802000
20.3400017271442	-3803000
20.2827059476311	-3804000
20.2827059476311	-3805000
20.2827059476311	-3806000
20.3400017271442	-3807000
20.4545932861704	-3808000
20.5691848451966	-3809000
20.6837764042227	-3810000
20.855663742762	-3811000
21.0275510813012	-3812000
21.2567341993535	-3813000
21.4859173174059	-3814000
21.7723962149713	-3815000
22.0588751125367	-3816000
22.3453540101021	-3817000
22.6891286871806	-3818000
23.0329033642591	-3819000
23.4339738208507	-3820000
23.7777484979292	-3821000
24.1788189545207	-3822000
24.5798894111123	-3823000
25.038255647217	-3824000
25.4393261038086	-3825000
25.8976923399132	-3826000
26.2987627965048	-3827000
26.7571290326094	-3828000
27.2154952687141	-3829000
27.6738615048188	-3830000
28.1322277409234	-3831000
28.5905939770281	-3832000
29.0489602131327	-3833000
29.5073264492374	-3834000
29.908396905829	-3835000
30.3667631419336	-3836000
30.7678335985252	-3837000
31.1689040551168	-3838000
31.6272702912214	-3839000
31.9710449682999	-3840000
32.3721154248915	-3841000
32.7731858814831	-3842000
33.1169605585616	-3843000
33.4607352356401	-3844000
33.7472141332055	-3845000
34.0336930307709	-3846000
34.3201719283363	-3847000
34.6066508259017	-3848000
34.8931297234671	-3849000
35.1223128415195	-3850000
35.3514959595718	-3851000
35.523383298111	-3852000
35.6952706366503	-3853000
35.8671579751895	-3854000
36.0390453137288	-3855000
36.1536368727549	-3856000
36.2682284317811	-3857000
36.3255242112942	-3858000
36.3828199908073	-3859000
36.4401157703204	-3860000
36.4401157703204	-3861000
36.4401157703204	-3862000
36.4401157703204	-3863000
36.4401157703204	-3864000
36.3828199908073	-3865000
36.2682284317811	-3866000
36.210932652268	-3867000
36.0963410932419	-3868000
35.9244537547026	-3869000
35.8098621956765	-3870000
35.6379748571372	-3871000
35.466087518598	-3872000
35.2942001800587	-3873000
35.0650170620064	-3874000
34.8931297234671	-3875000
34.6639466054148	-3876000
34.4347634873625	-3877000
34.1482845897971	-3878000
33.9191014717447	-3879000
