maxins_wm2,time_y
214.01,0
215.66,-1000
218.03,-2000
220.76,-3000
223.78,-4000
227.15,-5000
230.79,-6000
235.02,-7000
238.89,-8000
243.26,-9000
247.15,-10000
251.51,-11000
254.96,-12000
259.06,-13000
262.46,-14000
265.87,-15000
268.92,-16000
271.39,-17000
273.45,-18000
275.07,-19000
276.2,-20000
276.61,-21000
276.53,-22000
275.94,-23000
274.63,-24000
272.79,-25000
270.33,-26000
267.46,-27000
264.03,-28000
260.14,-29000
256.48,-30000
251.75,-31000
246.78,-32000
241.9,-33000
236.45,-34000
230.87,-35000
225.77,-36000
220.53,-37000
215.06,-38000
210.58,-39000
205.59,-40000
201.73,-41000
198.27,-42000
195.38,-43000
192.61,-44000
191.15,-45000
190.37,-46000
190.76,-47000
191.67,-48000
193.28,-49000
196.11,-50000
199.21,-51000
203.56,-52000
208.46,-53000
213.81,-54000
219.68,-55000
225.87,-56000
232.41,-57000
239.74,-58000
247,-59000
254.08,-60000
261.21,-61000
268.4,-62000
275.76,-63000
282.45,-64000
289.38,-65000
295.79,-66000
300.8,-67000
306.2,-68000
310.78,-69000
314.26,-70000
317.65,-71000
318.87,-72000
320.09,-73000
321.18,-74000
321,-75000
319.23,-76000
317.37,-77000
315.19,-78000
311.44,-79000
307.13,-80000
303.32,-81000
298.1,-82000
291.58,-83000
285.86,-84000
279.97,-85000
273.5,-86000
267.47,-87000
261.25,-88000
255.24,-89000
249.12,-90000
243.95,-91000
238.86,-92000
234.07,-93000
230.42,-94000
227.57,-95000
225.5,-96000
224.39,-97000
223.55,-98000
223.63,-99000
225.02,-100000
226.58,-101000
228.92,-102000
231.34,-103000
234.64,-104000
238.27,-105000
241.72,-106000
245.88,-107000
249.62,-108000
253.31,-109000
257.07,-110000
260.53,-111000
264.52,-112000
267.39,-113000
270.19,-114000
272.62,-115000
274.72,-116000
276.23,-117000
277.77,-118000
278.35,-119000
278.61,-120000
278.88,-121000
278.05,-122000
277.36,-123000
276.23,-124000
274.56,-125000
272.47,-126000
270.02,-127000
267.18,-128000
263.82,-129000
260.89,-130000
256.74,-131000
253.11,-132000
249.24,-133000
245.16,-134000
240.89,-135000
236.5,-136000
232.38,-137000
228.4,-138000
224.03,-139000
220.58,-140000
217.3,-141000
214.4,-142000
211.38,-143000
209.24,-144000
207.61,-145000
206.81,-146000
206.57,-147000
207.1,-148000
208.49,-149000
210.66,-150000
213.6,-151000
216.83,-152000
221.14,-153000
226.18,-154000
231.29,-155000
237.39,-156000
243.86,-157000
250.23,-158000
256.8,-159000
263.38,-160000
270.21,-161000
276.45,-162000
283.09,-163000
289.52,-164000
294.57,-165000
300.33,-166000
304.38,-167000
308.14,-168000
310.98,-169000
313.11,-170000
314.36,-171000
315.1,-172000
315.01,-173000
313.43,-174000
311.94,-175000
308.26,-176000
305.22,-177000
300.48,-178000
295.55,-179000
289.86,-180000
283.41,-181000
276.61,-182000
269.54,-183000
262.75,-184000
255.39,-185000
247.99,-186000
240.95,-187000
234.31,-188000
227.33,-189000
220.61,-190000
214.85,-191000
209.42,-192000
204.24,-193000
200.4,-194000
196.55,-195000
193.71,-196000
191.61,-197000
190.62,-198000
189.83,-199000
190.3,-200000
191.51,-201000
193.23,-202000
195.55,-203000
198.46,-204000
202.31,-205000
206.41,-206000
210.91,-207000
215.55,-208000
220.37,-209000
225.3,-210000
230.64,-211000
235.5,-212000
240.59,-213000
245.77,-214000
250.36,-215000
254.88,-216000
258.86,-217000
262.55,-218000
265.85,-219000
268.69,-220000
271.52,-221000
273.24,-222000
274.49,-223000
275.21,-224000
275.29,-225000
275.39,-226000
274.63,-227000
273.15,-228000
271.19,-229000
268.73,-230000
266.2,-231000
263.27,-232000
259.56,-233000
256.12,-234000
252.46,-235000
248.19,-236000
244.74,-237000
240.48,-238000
237.16,-239000
233.55,-240000
230.19,-241000
227.23,-242000
224.66,-243000
222.8,-244000
221.3,-245000
220.51,-246000
220.37,-247000
220.45,-248000
221.83,-249000
223.36,-250000
225.97,-251000
228.91,-252000
232.8,-253000
236.77,-254000
241.72,-255000
246.66,-256000
251.83,-257000
257.77,-258000
263.5,-259000
269.32,-260000
275.28,-261000
281.68,-262000
287.3,-263000
293.1,-264000
298.29,-265000
303.75,-266000
308.82,-267000
312.96,-268000
316.65,-269000
319.84,-270000
323.1,-271000
326.06,-272000
327.53,-273000
327.66,-274000
327.9,-275000
327.46,-276000
326.41,-277000
323.9,-278000
321.65,-279000
317.92,-280000
314.14,-281000
309.58,-282000
304,-283000
298.52,-284000
292.25,-285000
286.28,-286000
279.62,-287000
272.42,-288000
265.8,-289000
258.87,-290000
252.67,-291000
246.39,-292000
240.11,-293000
234.43,-294000
229.84,-295000
225.23,-296000
221.8,-297000
219.17,-298000
216.86,-299000
215.9,-300000
215.49,-301000
216.28,-302000
217.34,-303000
219.06,-304000
221.32,-305000
223.61,-306000
226.69,-307000
229.93,-308000
232.81,-309000
236.2,-310000
239.09,-311000
241.74,-312000
244.48,-313000
246.74,-314000
248.51,-315000
250.25,-316000
251.24,-317000
252.1,-318000
251.92,-319000
251.85,-320000
251.25,-321000
250.06,-322000
249.04,-323000
246.92,-324000
244.91,-325000
242.34,-326000
239.33,-327000
236.12,-328000
233.09,-329000
229.71,-330000
226.09,-331000
222.63,-332000
218.96,-333000
215.98,-334000
211.91,-335000
209.12,-336000
205.71,-337000
202.79,-338000
199.5,-339000
197.12,-340000
195.16,-341000
193.01,-342000
191.59,-343000
190.42,-344000
189.59,-345000
189.26,-346000
189.97,-347000
190.61,-348000
192.31,-349000
194.65,-350000
197.63,-351000
201.21,-352000
205.9,-353000
210.78,-354000
216.28,-355000
222.8,-356000
229.3,-357000
236.69,-358000
244.03,-359000
251.62,-360000
259.97,-361000
267.99,-362000
276.15,-363000
284.27,-364000
292.23,-365000
299.97,-366000
307.51,-367000
314.65,-368000
321.1,-369000
327.42,-370000
332.86,-371000
337.56,-372000
341.45,-373000
344.81,-374000
347.56,-375000
349.09,-376000
349.89,-377000
350.01,-378000
349.63,-379000
348.46,-380000
346.07,-381000
343.21,-382000
339.87,-383000
335.98,-384000
331.27,-385000
325.94,-386000
320.28,-387000
314.98,-388000
308.7,-389000
302.98,-390000
296.83,-391000
290.92,-392000
284.41,-393000
279.16,-394000
273.9,-395000
268.85,-396000
264.43,-397000
260.54,-398000
257.62,-399000
255.39,-400000
253.62,-401000
252.59,-402000
252.45,-403000
252.96,-404000
254.31,-405000
256.09,-406000
258.55,-407000
261.54,-408000
264.3,-409000
267.86,-410000
271.16,-411000
274.5,-412000
277.97,-413000
281.08,-414000
284.55,-415000
287.3,-416000
289.74,-417000
291.72,-418000
292.97,-419000
293.89,-420000
294.32,-421000
293.98,-422000
293.04,-423000
291.5,-424000
288.65,-425000
285.86,-426000
282.35,-427000
278.31,-428000
273.75,-429000
268.78,-430000
263.3,-431000
257.35,-432000
250.98,-433000
244.34,-434000
237.47,-435000
230.8,-436000
224.18,-437000
217.42,-438000
210.27,-439000
204.17,-440000
198.24,-441000
192.49,-442000
186.99,-443000
181.96,-444000
177.61,-445000
173.9,-446000
170.89,-447000
168.19,-448000
165.88,-449000
164.78,-450000
164.49,-451000
164.18,-452000
165.37,-453000
166.75,-454000
168.81,-455000
171.02,-456000
174.18,-457000
178.2,-458000
182.03,-459000
186.58,-460000
191.82,-461000
197.24,-462000
202.88,-463000
208.5,-464000
214.69,-465000
221.46,-466000
228.18,-467000
234.97,-468000
241.25,-469000
247.63,-470000
254.32,-471000
260.73,-472000
266.75,-473000
272.93,-474000
278.38,-475000
283.8,-476000
288.8,-477000
292.71,-478000
296.72,-479000
300.19,-480000
303.06,-481000
305.32,-482000
307.11,-483000
308.21,-484000
308.97,-485000
309.26,-486000
309.12,-487000
308.05,-488000
307.01,-489000
305.56,-490000
303.59,-491000
301.62,-492000
299.66,-493000
297.84,-494000
295.43,-495000
293.33,-496000
291.59,-497000
289.83,-498000
288.77,-499000
287.98,-500000
287.46,-501000
287.72,-502000
288.61,-503000
290.32,-504000
292.39,-505000
295.1,-506000
298.13,-507000
301.87,-508000
306.23,-509000
310.66,-510000
315.59,-511000
320.88,-512000
326.01,-513000
331.25,-514000
336.37,-515000
341.11,-516000
345.88,-517000
350.43,-518000
353.85,-519000
356.93,-520000
360.04,-521000
362.08,-522000
362.79,-523000
362.82,-524000
362.29,-525000
360.96,-526000
358.85,-527000
355.54,-528000
351.17,-529000
346.22,-530000
340.73,-531000
333.96,-532000
327.14,-533000
319.2,-534000
310.81,-535000
302.44,-536000
292.73,-537000
283.77,-538000
274.64,-539000
264.38,-540000
254.66,-541000
245.54,-542000
236.1,-543000
227.44,-544000
219.16,-545000
210.71,-546000
203.34,-547000
196.95,-548000
190.45,-549000
185.43,-550000
180.37,-551000
176.4,-552000
173.58,-553000
170.88,-554000
169.13,-555000
168.01,-556000
167.98,-557000
167.42,-558000
168.06,-559000
169.42,-560000
170.94,-561000
172.56,-562000
174.41,-563000
176.73,-564000
179.65,-565000
182.69,-566000
185.65,-567000
189.14,-568000
193.1,-569000
197.17,-570000
200.82,-571000
204.84,-572000
209.06,-573000
213.52,-574000
216.88,-575000
221.43,-576000
225.08,-577000
228.88,-578000
232.52,-579000
235.61,-580000
238.93,-581000
241.91,-582000
244.53,-583000
246.6,-584000
248.3,-585000
250.19,-586000
251.62,-587000
252.53,-588000
253.3,-589000
253.57,-590000
253.34,-591000
253.55,-592000
252.81,-593000
252.41,-594000
252.14,-595000
251.57,-596000
250.51,-597000
250.06,-598000
249.76,-599000
249.23,-600000
249.5,-601000
250.21,-602000
251.03,-603000
252.61,-604000
254.42,-605000
256.88,-606000
260.02,-607000
264.19,-608000
268.57,-609000
273.21,-610000
278.86,-611000
285.17,-612000
291.42,-613000
298.65,-614000
305.86,-615000
313.35,-616000
321.12,-617000
328.59,-618000
336.51,-619000
344.4,-620000
351.37,-621000
358.73,-622000
365.39,-623000
371.76,-624000
377.4,-625000
382.9,-626000
386.78,-627000
390.87,-628000
393.6,-629000
395.7,-630000
396.55,-631000
397.29,-632000
395.97,-633000
394.62,-634000
392.07,-635000
388.73,-636000
383.87,-637000
378.72,-638000
372.66,-639000
365.93,-640000
358.33,-641000
349.95,-642000
341.78,-643000
332.88,-644000
323.99,-645000
314.51,-646000
305.23,-647000
296.14,-648000
286.79,-649000
277.97,-650000
269.65,-651000
261.89,-652000
254.07,-653000
247.8,-654000
241.7,-655000
236.56,-656000
231.89,-657000
228.45,-658000
225.44,-659000
223.11,-660000
221.51,-661000
220.53,-662000
219.4,-663000
219.1,-664000
218.55,-665000
218.49,-666000
218.04,-667000
217.89,-668000
217.07,-669000
216.56,-670000
215.69,-671000
214.47,-672000
212.95,-673000
210.96,-674000
209.17,-675000
207.59,-676000
205.85,-677000
203.48,-678000
201.37,-679000
199.61,-680000
197.55,-681000
195.66,-682000
193.7,-683000
191.96,-684000
191.23,-685000
189.61,-686000
189.05,-687000
188.23,-688000
187.78,-689000
187.73,-690000
188.05,-691000
188.21,-692000
188.67,-693000
189.53,-694000
190.18,-695000
191.23,-696000
192.09,-697000
192.53,-698000
194.08,-699000
194.7,-700000
195.96,-701000
196.89,-702000
198.02,-703000
199.17,-704000
200.22,-705000
202.13,-706000
203.59,-707000
205.9,-708000
208.3,-709000
211.07,-710000
214.83,-711000
218.8,-712000
223.33,-713000
228.51,-714000
234.3,-715000
240.8,-716000
247.35,-717000
254.84,-718000
262.46,-719000
270.87,-720000
279.17,-721000
287.77,-722000
296.66,-723000
305.1,-724000
313.15,-725000
321.55,-726000
329.87,-727000
337.95,-728000
345.39,-729000
352.33,-730000
358.14,-731000
364.34,-732000
369.2,-733000
373.61,-734000
377.38,-735000
379.93,-736000
381.72,-737000
382.9,-738000
383.48,-739000
382.66,-740000
381.86,-741000
379.41,-742000
376.81,-743000
373.72,-744000
369.59,-745000
365.14,-746000
359.69,-747000
354.04,-748000
348.28,-749000
341.79,-750000
335.29,-751000
328.89,-752000
322.13,-753000
315.5,-754000
309.21,-755000
303.23,-756000
297.27,-757000
291.82,-758000
286.95,-759000
282.4,-760000
278.94,-761000
275.55,-762000
272.96,-763000
271.28,-764000
269.88,-765000
269.2,-766000
269.68,-767000
269.83,-768000
271.01,-769000
272.24,-770000
273.82,-771000
275.13,-772000
277.06,-773000
278.63,-774000
280.16,-775000
280.98,-776000
282.06,-777000
282.58,-778000
282.39,-779000
281.79,-780000
280.86,-781000
278.83,-782000
276.76,-783000
273.51,-784000
269.76,-785000
265.38,-786000
260.53,-787000
255.74,-788000
249.96,-789000
243.8,-790000
237.27,-791000
230.4,-792000
223.3,-793000
216.53,-794000
209.12,-795000
202.16,-796000
195.09,-797000
188.03,-798000
181.49,-799000
175.2,-800000
169.53,-801000
163.93,-802000
158.94,-803000
154.75,-804000
150.49,-805000
147.69,-806000
144.99,-807000
142.37,-808000
140.93,-809000
140.2,-810000
139.64,-811000
140.18,-812000
140.95,-813000
141.9,-814000
144.07,-815000
146.51,-816000
149.69,-817000
153.74,-818000
158.09,-819000
162.81,-820000
168.4,-821000
174.39,-822000
181.35,-823000
188.64,-824000
196.29,-825000
204.91,-826000
213.76,-827000
222.86,-828000
232.31,-829000
241.75,-830000
251.53,-831000
260.77,-832000
270.48,-833000
280.09,-834000
289.45,-835000
298.06,-836000
307.19,-837000
315.07,-838000
322.32,-839000
329.33,-840000
335.53,-841000
341.57,-842000
346.5,-843000
350.15,-844000
353.8,-845000
356.3,-846000
357.83,-847000
358.53,-848000
358.59,-849000
358.04,-850000
357.06,-851000
355.13,-852000
352.96,-853000
349.53,-854000
346.36,-855000
343.09,-856000
338.87,-857000
335.18,-858000
330.74,-859000
326.51,-860000
322.57,-861000
318.54,-862000
315.22,-863000
311.63,-864000
308.54,-865000
306,-866000
304.24,-867000
302.53,-868000
301.45,-869000
300.5,-870000
300.3,-871000
300.55,-872000
301.31,-873000
302.25,-874000
303.5,-875000
305.17,-876000
306.76,-877000
308.56,-878000
310.43,-879000
311.97,-880000
314.1,-881000
315.61,-882000
316.94,-883000
317.68,-884000
318.82,-885000
318.93,-886000
318.86,-887000
318.31,-888000
317.15,-889000
315.77,-890000
313.23,-891000
310.69,-892000
307.17,-893000
303.13,-894000
299.16,-895000
294.13,-896000
288.79,-897000
283.07,-898000
276.35,-899000
270.06,-900000
263.46,-901000
256.55,-902000
249.19,-903000
242.24,-904000
235.22,-905000
227.71,-906000
221.03,-907000
214.23,-908000
207.85,-909000
201.7,-910000
195.84,-911000
190.28,-912000
185.66,-913000
180.89,-914000
177.03,-915000
173.59,-916000
170.56,-917000
168.34,-918000
166.09,-919000
164.48,-920000
163.76,-921000
162.79,-922000
162.54,-923000
162.94,-924000
163.5,-925000
164.23,-926000
165.52,-927000
167.42,-928000
169.44,-929000
171.49,-930000
174.13,-931000
177.28,-932000
180.64,-933000
184.18,-934000
188.58,-935000
192.98,-936000
197.86,-937000
202.41,-938000
207.74,-939000
212.87,-940000
218.48,-941000
223.86,-942000
229.01,-943000
234.5,-944000
239.85,-945000
245.56,-946000
250.25,-947000
255.21,-948000
259.87,-949000
264.72,-950000
268.47,-951000
272.56,-952000
275.59,-953000
278.69,-954000
281.45,-955000
283.84,-956000
285.78,-957000
287.12,-958000
288.54,-959000
289.5,-960000
289.91,-961000
290.8,-962000
291.17,-963000
291.25,-964000
291.73,-965000
292.1,-966000
292.22,-967000
292.66,-968000
293.19,-969000
294.12,-970000
295.05,-971000
296.36,-972000
298.08,-973000
299.74,-974000
301.95,-975000
304.58,-976000
307.59,-977000
310.55,-978000
313.48,-979000
316.66,-980000
320.19,-981000
323.93,-982000
327.35,-983000
330.51,-984000
334.19,-985000
336.9,-986000
340.11,-987000
342.87,-988000
344.79,-989000
346.74,-990000
348.43,-991000
349.93,-992000
350.61,-993000
350.52,-994000
350.66,-995000
349.34,-996000
348.32,-997000
346.26,-998000
343.82,-999000
340.98,-1000000
337.32,-1001000
333.32,-1002000
328.73,-1003000
323.53,-1004000
318.76,-1005000
312.91,-1006000
306.59,-1007000
300.54,-1008000
293.85,-1009000
287.08,-1010000
280.54,-1011000
274.02,-1012000
267.66,-1013000
261.42,-1014000
255.34,-1015000
248.99,-1016000
243.57,-1017000
238.09,-1018000
233.4,-1019000
229.13,-1020000
224.9,-1021000
221.47,-1022000
218.6,-1023000
216.05,-1024000
214.01,-1025000
212.2,-1026000
211.29,-1027000
210.11,-1028000
209.65,-1029000
209.44,-1030000
209.29,-1031000
209.27,-1032000
209.84,-1033000
210.33,-1034000
210.84,-1035000
211.29,-1036000
212.08,-1037000
212.97,-1038000
214,-1039000
215.15,-1040000
215.8,-1041000
217.12,-1042000
218.02,-1043000
218.85,-1044000
219.88,-1045000
220.71,-1046000
221.31,-1047000
222.17,-1048000
222.73,-1049000
223.68,-1050000
223.65,-1051000
224.62,-1052000
224.75,-1053000
225.13,-1054000
225.31,-1055000
225.29,-1056000
225.54,-1057000
225.56,-1058000
225.45,-1059000
225.83,-1060000
225.8,-1061000
225.85,-1062000
225.65,-1063000
225.38,-1064000
225.64,-1065000
225.73,-1066000
226.07,-1067000
226.31,-1068000
226.69,-1069000
227.77,-1070000
228.38,-1071000
229.76,-1072000
231.41,-1073000
233.13,-1074000
235.38,-1075000
237.85,-1076000
240.56,-1077000
243.64,-1078000
246.96,-1079000
250.61,-1080000
254.53,-1081000
258.69,-1082000
263.57,-1083000
268.13,-1084000
272.92,-1085000
277.8,-1086000
282.72,-1087000
287.68,-1088000
292.8,-1089000
297.16,-1090000
302.01,-1091000
306.36,-1092000
310.93,-1093000
314.83,-1094000
318.6,-1095000
322.08,-1096000
324.74,-1097000
327.71,-1098000
329.95,-1099000
331.74,-1100000
333.46,-1101000
334.3,-1102000
335.31,-1103000
335.62,-1104000
335.39,-1105000
335.17,-1106000
334.22,-1107000
333.26,-1108000
331.87,-1109000
330.04,-1110000
328.09,-1111000
325.76,-1112000
323.14,-1113000
320.46,-1114000
317.77,-1115000
314.35,-1116000
311.24,-1117000
308.21,-1118000
304.86,-1119000
301.71,-1120000
298.96,-1121000
295.79,-1122000
292.92,-1123000
290.45,-1124000
287.76,-1125000
285.41,-1126000
283.58,-1127000
282,-1128000
280.38,-1129000
279.1,-1130000
278.14,-1131000
277.58,-1132000
276.89,-1133000
276.47,-1134000
276.23,-1135000
276.16,-1136000
276.35,-1137000
276.52,-1138000
276.24,-1139000
276.07,-1140000
276.22,-1141000
275.69,-1142000
275.36,-1143000
275.04,-1144000
273.98,-1145000
272.64,-1146000
271.87,-1147000
269.92,-1148000
268.42,-1149000
265.94,-1150000
263.72,-1151000
261.7,-1152000
258.92,-1153000
255.78,-1154000
252.85,-1155000
249.76,-1156000
246.36,-1157000
243.2,-1158000
239.94,-1159000
236.46,-1160000
233.33,-1161000
230.05,-1162000
226.71,-1163000
223.81,-1164000
220.83,-1165000
217.88,-1166000
215.57,-1167000
213.68,-1168000
211.38,-1169000
209.62,-1170000
208.45,-1171000
207.04,-1172000
206.17,-1173000
206.02,-1174000
205.48,-1175000
205.75,-1176000
206.18,-1177000
207.33,-1178000
208.29,-1179000
209.96,-1180000
211.82,-1181000
214.55,-1182000
217.03,-1183000
219.62,-1184000
223.01,-1185000
226.61,-1186000
230.34,-1187000
234.23,-1188000
237.64,-1189000
241.69,-1190000
246.13,-1191000
250.22,-1192000
254.24,-1193000
257.95,-1194000
261.77,-1195000
265.36,-1196000
268.67,-1197000
271.85,-1198000
274.88,-1199000
277.51,-1200000
279.87,-1201000
282.06,-1202000
283.89,-1203000
285.41,-1204000
286.67,-1205000
287.63,-1206000
288.29,-1207000
288.86,-1208000
288.57,-1209000
288.75,-1210000
288.77,-1211000
287.93,-1212000
287.73,-1213000
287.42,-1214000
286.81,-1215000
286.44,-1216000
285.6,-1217000
285.04,-1218000
284.79,-1219000
284.4,-1220000
284.15,-1221000
283.79,-1222000
283.79,-1223000
283.94,-1224000
284.29,-1225000
284.73,-1226000
284.94,-1227000
285.84,-1228000
286.47,-1229000
287.28,-1230000
288.72,-1231000
289.89,-1232000
290.79,-1233000
292.35,-1234000
293.95,-1235000
295.22,-1236000
296.68,-1237000
298.17,-1238000
299.82,-1239000
301.44,-1240000
302.83,-1241000
304.62,-1242000
306.01,-1243000
307.09,-1244000
308.54,-1245000
309.56,-1246000
310.68,-1247000
311.7,-1248000
312.67,-1249000
313.17,-1250000
313.65,-1251000
313.89,-1252000
314.17,-1253000
314.29,-1254000
313.78,-1255000
312.97,-1256000
312.13,-1257000
310.61,-1258000
308.89,-1259000
307.49,-1260000
304.89,-1261000
302.59,-1262000
300.24,-1263000
297.18,-1264000
293.92,-1265000
290.61,-1266000
287.19,-1267000
283.61,-1268000
280.04,-1269000
275.96,-1270000
272.39,-1271000
268.3,-1272000
264.85,-1273000
260.95,-1274000
257.66,-1275000
254.08,-1276000
250.62,-1277000
247.8,-1278000
244.72,-1279000
242.35,-1280000
240.06,-1281000
238.02,-1282000
236.17,-1283000
234.45,-1284000
233.36,-1285000
231.91,-1286000
231.02,-1287000
230.23,-1288000
230.16,-1289000
229.49,-1290000
229.9,-1291000
229.85,-1292000
230.4,-1293000
230.71,-1294000
231.08,-1295000
231.96,-1296000
232.71,-1297000
233.25,-1298000
234.36,-1299000
235.16,-1300000
235.83,-1301000
236.91,-1302000
237.77,-1303000
238.35,-1304000
239.36,-1305000
240.15,-1306000
240.69,-1307000
241.06,-1308000
241.75,-1309000
242.17,-1310000
241.82,-1311000
242.46,-1312000
242.33,-1313000
242,-1314000
242.33,-1315000
241.81,-1316000
241.56,-1317000
240.96,-1318000
241.1,-1319000
240.86,-1320000
240.89,-1321000
241.03,-1322000
240.78,-1323000
241.21,-1324000
241.83,-1325000
242.63,-1326000
243.7,-1327000
244.55,-1328000
246.07,-1329000
247.84,-1330000
249.4,-1331000
251.6,-1332000
253.56,-1333000
255.64,-1334000
258.45,-1335000
260.82,-1336000
263.31,-1337000
265.92,-1338000
268.95,-1339000
271.57,-1340000
274.17,-1341000
276.69,-1342000
278.62,-1343000
280.98,-1344000
283.18,-1345000
285.19,-1346000
286.61,-1347000
288.37,-1348000
289.44,-1349000
290.79,-1350000
291.58,-1351000
292.69,-1352000
293.14,-1353000
293.54,-1354000
294.33,-1355000
294.5,-1356000
294.76,-1357000
294.94,-1358000
295.07,-1359000
295.27,-1360000
295.02,-1361000
295.27,-1362000
295.62,-1363000
295.64,-1364000
295.72,-1365000
296.26,-1366000
296.59,-1367000
297.01,-1368000
297.54,-1369000
298.17,-1370000
298.5,-1371000
299.37,-1372000
299.93,-1373000
300.6,-1374000
301.3,-1375000
302.17,-1376000
302.66,-1377000
303.21,-1378000
304.25,-1379000
304.96,-1380000
305.26,-1381000
305.99,-1382000
306.41,-1383000
306.75,-1384000
307.28,-1385000
307.86,-1386000
307.94,-1387000
308.03,-1388000
308.14,-1389000
308.23,-1390000
307.76,-1391000
307.27,-1392000
306.92,-1393000
306.25,-1394000
305.66,-1395000
304.32,-1396000
302.9,-1397000
301.2,-1398000
299.48,-1399000
297.59,-1400000
295.4,-1401000
292.55,-1402000
289.51,-1403000
286.8,-1404000
283.31,-1405000
279.71,-1406000
275.72,-1407000
271.65,-1408000
267.44,-1409000
262.91,-1410000
258.33,-1411000
253.63,-1412000
248.72,-1413000
243.81,-1414000
239.24,-1415000
234.3,-1416000
229.69,-1417000
225.28,-1418000
220.74,-1419000
216.45,-1420000
212.59,-1421000
209.02,-1422000
205.42,-1423000
202.49,-1424000
199.87,-1425000
197.28,-1426000
195.37,-1427000
193.69,-1428000
192.67,-1429000
191.82,-1430000
191.15,-1431000
191.24,-1432000
191.43,-1433000
192.33,-1434000
193.45,-1435000
195.17,-1436000
197.08,-1437000
199.13,-1438000
201.78,-1439000
204.53,-1440000
207.34,-1441000
210.73,-1442000
214.12,-1443000
217.47,-1444000
221.41,-1445000
224.68,-1446000
228.37,-1447000
231.96,-1448000
235.43,-1449000
238.72,-1450000
242.33,-1451000
245.23,-1452000
247.81,-1453000
250.75,-1454000
252.87,-1455000
255.15,-1456000
256.74,-1457000
258.12,-1458000
259.64,-1459000
260.45,-1460000
261.04,-1461000
261.58,-1462000
262.28,-1463000
262.57,-1464000
262.25,-1465000
262.45,-1466000
262.89,-1467000
262.89,-1468000
263.42,-1469000
263.73,-1470000
264.4,-1471000
265.33,-1472000
266.54,-1473000
267.7,-1474000
269.69,-1475000
271.51,-1476000
274.25,-1477000
276.97,-1478000
279.85,-1479000
283.15,-1480000
286.29,-1481000
290.07,-1482000
293.65,-1483000
297.44,-1484000
301.26,-1485000
305.17,-1486000
309.19,-1487000
313.09,-1488000
316.49,-1489000
320.33,-1490000
323.54,-1491000
326.62,-1492000
329.55,-1493000
331.75,-1494000
334.04,-1495000
335.83,-1496000
337.33,-1497000
338.43,-1498000
339.43,-1499000
340.14,-1500000
340.13,-1501000
340.36,-1502000
339.79,-1503000
339.02,-1504000
337.44,-1505000
336.11,-1506000
334.17,-1507000
331.91,-1508000
329.53,-1509000
327.12,-1510000
324.4,-1511000
321.06,-1512000
317.73,-1513000
314.28,-1514000
310.74,-1515000
306.72,-1516000
302.71,-1517000
298.72,-1518000
294.76,-1519000
290.7,-1520000
286.26,-1521000
281.96,-1522000
277.96,-1523000
273.81,-1524000
269.91,-1525000
265.86,-1526000
261.85,-1527000
258.08,-1528000
254.6,-1529000
251.31,-1530000
247.73,-1531000
244.94,-1532000
241.84,-1533000
238.92,-1534000
236.21,-1535000
233.71,-1536000
231.27,-1537000
228.92,-1538000
226.7,-1539000
224.46,-1540000
222.24,-1541000
220.12,-1542000
217.81,-1543000
215.45,-1544000
213.65,-1545000
211.08,-1546000
209.03,-1547000
206.76,-1548000
204.95,-1549000
202.98,-1550000
200.89,-1551000
198.59,-1552000
196.63,-1553000
195.11,-1554000
193.49,-1555000
191.66,-1556000
190.77,-1557000
189.25,-1558000
188.6,-1559000
187.33,-1560000
186.89,-1561000
186.43,-1562000
186.34,-1563000
186.1,-1564000
186.42,-1565000
186.98,-1566000
187.38,-1567000
188.18,-1568000
188.86,-1569000
189.44,-1570000
190.46,-1571000
191.94,-1572000
192.88,-1573000
194.4,-1574000
196.41,-1575000
198.09,-1576000
199.82,-1577000
202.37,-1578000
205.06,-1579000
208.09,-1580000
211.5,-1581000
215.29,-1582000
219.05,-1583000
223.71,-1584000
228.79,-1585000
234.38,-1586000
240.41,-1587000
246.37,-1588000
253.11,-1589000
259.73,-1590000
266.64,-1591000
273.71,-1592000
280.95,-1593000
288.33,-1594000
295.24,-1595000
301.84,-1596000
308.65,-1597000
315.24,-1598000
320.74,-1599000
326.27,-1600000
331.46,-1601000
335.41,-1602000
339.71,-1603000
342.59,-1604000
345.41,-1605000
347.31,-1606000
348.72,-1607000
349.63,-1608000
350.18,-1609000
349.83,-1610000
349.13,-1611000
347.48,-1612000
345.65,-1613000
343.61,-1614000
341.19,-1615000
338.35,-1616000
335.33,-1617000
332.28,-1618000
329.17,-1619000
325.89,-1620000
322.59,-1621000
319.49,-1622000
316.19,-1623000
313.14,-1624000
310.25,-1625000
307.74,-1626000
305.66,-1627000
303.21,-1628000
301.27,-1629000
299.61,-1630000
297.76,-1631000
296.69,-1632000
295.45,-1633000
294.48,-1634000
293.69,-1635000
293.22,-1636000
292.41,-1637000
291.79,-1638000
291.84,-1639000
291.48,-1640000
290.65,-1641000
290.45,-1642000
290.31,-1643000
289.53,-1644000
288.64,-1645000
287.84,-1646000
286.71,-1647000
285.48,-1648000
284.11,-1649000
282.39,-1650000
279.95,-1651000
277.84,-1652000
274.85,-1653000
271.6,-1654000
268.02,-1655000
264.78,-1656000
260.68,-1657000
256.34,-1658000
251.56,-1659000
246.77,-1660000
241.53,-1661000
236.08,-1662000
230.59,-1663000
224.87,-1664000
219.04,-1665000
212.88,-1666000
