times,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag20
-1714000,0.001249389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1715000,0.003481122,0.000226527,0,0,0,0,0,0,0,0,0,0,0,0,0
-1716000,0.004445554,0.002404511,0,0,0,0,0,0,0,0,0,0,0,0,0
-1717000,0.005477293,0.004695011,0.00092373,0,0,0,0,0,0,0,0,0,0,0,0
-1718000,0.006547565,0.006547565,0.002336658,0,0,0,0,0,0,0,0,0,0,0,0
-1719000,0.007634233,0.007634233,0.003794574,0.000854041,0,0,0,0,0,0,0,0,0,0,0
-1720000,0.008710756,0.008710756,0.005267005,0.001792677,0,0,0,0,0,0,0,0,0,0,0
-1721000,0.009758885,0.009758885,0.006720367,0.002731106,0.000458063,0,0,0,0,0,0,0,0,0,0
-1722000,0.010740324,0.010740324,0.008111297,0.003633943,0.001061793,0,0,0,0,0,0,0,0,0,0
-1723000,0.011671067,0.011671067,0.009454648,0.004514421,0.001654793,0,0,0,0,0,0,0,0,0,0
-1724000,0.012548035,0.012548035,0.010752708,0.005371126,0.002238755,0.000318048,0,0,0,0,0,0,0,0,0
-1725000,0.01336915,0.01336915,0.012002456,0.006203219,0.00281319,0.000720553,0,0,0,0,0,0,0,0,0
-1726000,0.014142557,0.014142557,0.013205047,0.00701926,0.003377773,0.00112119,0,0,0,0,0,0,0,0,0
-1727000,0.014880897,0.014880897,0.014379029,0.007813865,0.003937729,0.001519389,0,0,0,0,0,0,0,0,0
-1728000,0.015581607,0.015581607,0.015505267,0.008589693,0.004483885,0.001910855,0.000243752,0,0,0,0,0,0,0,0
-1729000,0.016278088,0.016278088,0.016278088,0.00936377,0.005032542,0.002310259,0.000534505,0,0,0,0,0,0,0,0
-1730000,0.016994398,0.016994398,0.016994398,0.010161544,0.005600688,0.002722416,0.000836319,0,0,0,0,0,0,0,0
-1731000,0.01771954,0.01771954,0.01771954,0.010964885,0.006176695,0.00314181,0.001146183,0,0,0,0,0,0,0,0
-1732000,0.018499965,0.018499965,0.018499965,0.011816289,0.006782643,0.003584719,0.001474653,4.9138e-05,0,0,0,0,0,0,0
-1733000,0.019375827,0.019375827,0.019375827,0.012745094,0.007444371,0.004066977,0.001832119,0.00031719,0,0,0,0,0,0,0
-1734000,0.020302386,0.020302386,0.020302386,0.013708785,0.008129468,0.00456612,0.002203041,0.000594468,0,0,0,0,0,0,0
-1735000,0.021306363,0.021306363,0.021306363,0.01472428,0.008850514,0.005089914,0.002590205,0.000886266,0,0,0,0,0,0,0
-1736000,0.02243103,0.02243103,0.02243103,0.015368661,0.009254388,0.005343559,0.002744926,0.000973111,0,0,0,0,0,0,0
-1737000,0.023645195,0.023645195,0.023645195,0.016497166,0.010047018,0.005914304,0.00316322,0.001282703,0,0,0,0,0,0,0
-1738000,0.024921178,0.024921178,0.024921178,0.01764962,0.010850293,0.00648858,0.003583957,0.001597838,0.000212004,0,0,0,0,0,0
-1739000,0.026263455,0.026263455,0.026263455,0.019252377,0.012013867,0.007061822,0.004001874,0.001904816,0.000442449,0,0,0,0,0,0
-1740000,0.027668977,0.027668977,0.027668977,0.020519131,0.012896822,0.008001901,0.004725503,0.002475693,0.000901043,0,0,0,0,0,0
-1741000,0.029061461,0.029061461,0.029061461,0.021653377,0.013673558,0.008548251,0.005122021,0.002765827,0.001115052,0,0,0,0,0,0
-1742000,0.030618205,0.030618205,0.030618205,0.022112731,0.013909678,0.008677745,0.005169512,0.002763721,0.001082696,0,0,0,0,0,0
-1743000,0.031713409,0.031713409,0.031713409,0.023645077,0.015021362,0.009486623,0.005793506,0.003253684,0.001475838,0.000215902,0,0,0,0,0
-1744000,0.033134834,0.033134834,0.033134834,0.024392067,0.015512596,0.009818391,0.006020151,0.003416895,0.001593749,0.000300378,0,0,0,0,0
-1745000,0.034122418,0.034122418,0.034122418,0.024951238,0.015874368,0.010052514,0.006178012,0.003524706,0.001668934,0.000354695,0,0,0,0,0
-1746000,0.034942819,0.034942819,0.034942819,0.025347761,0.016110198,0.010197576,0.006267456,0.003582465,0.001706746,0.000379877,0,0,0,0,0
-1747000,0.035398879,0.035398879,0.035398879,0.025429062,0.016126282,0.010190788,0.00624596,0.003556982,0.00168299,0.000359133,0,0,0,0,0
-1748000,0.035556973,0.035556973,0.035556973,0.025256477,0.015976679,0.01005562,0.006136403,0.00346653,0.001609065,0.000304341,0,0,0,0,0
-1749000,0.035388507,0.035388507,0.035388507,0.024818351,0.015627985,0.009793453,0.005928315,0.003306729,0.001486916,0.000208862,0,0,0,0,0
-1750000,0.034473957,0.034473957,0.034473957,0.024064986,0.015070938,0.009376275,0.005615551,0.003065892,0.001307989,7.3453e-05,0,0,0,0,0
-1751000,0.033489029,0.033489029,0.033489029,0.023018147,0.014325853,0.008825693,0.005207374,0.002764154,0.001078124,0,0,0,0,0,0
-1752000,0.032140104,0.032140104,0.032140104,0.021705584,0.013393406,0.008151733,0.004711375,0.002397064,0.000806309,0,0,0,0,0,0
-1753000,0.030496303,0.030496303,0.030496303,0.020174361,0.01231816,0.007379588,0.00414882,0.001981944,0.000503121,0,0,0,0,0,0
-1754000,0.028494426,0.028494426,0.028494426,0.018386013,0.011076111,0.006494593,0.00350804,0.001517149,0.000161021,0,0,0,0,0,0
-1755000,0.026238036,0.026238036,0.026238036,0.01643051,0.009723955,0.005537436,0.00282359,0.001018475,0,0,0,0,0,0,0
-1756000,0.023796294,0.023796294,0.023796294,0.014353107,0.008300529,0.004535633,0.00210965,0.000504779,0,0,0,0,0,0,0
-1757000,0.021197366,0.021197366,0.020420905,0.011488527,0.006287372,0.00303291,0.001031723,0,0,0,0,0,0,0,0
-1758000,0.01857322,0.01857322,0.01778597,0.009831406,0.005209949,0.002371788,0.000568573,0,0,0,0,0,0,0,0
-1759000,0.01597441,0.01597441,0.014508675,0.007704316,0.003777339,0.001384183,0,0,0,0,0,0,0,0,0
-1760000,0.013461864,0.013461864,0.011336766,0.005657615,0.002406125,0.00044569,0,0,0,0,0,0,0,0,0
-1761000,0.011111414,0.011111414,0.008301188,0.00370862,0.001108334,0,0,0,0,0,0,0,0,0,0
-1762000,0.008990075,0.008990075,0.00554613,0.001952396,0,0,0,0,0,0,0,0,0,0,0
-1763000,0.007091974,0.007091974,0.003069336,0.000387421,0,0,0,0,0,0,0,0,0,0,0
-1764000,0.005435255,0.00470857,0.000908894,0,0,0,0,0,0,0,0,0,0,0,0
-1765000,0.004037716,0.001598516,0,0,0,0,0,0,0,0,0,0,0,0,0
-1766000,0.002638357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1767000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1768000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1769000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1771000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1776000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1777000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1778000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1779000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1783000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1786000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1787000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1788000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1789000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1792000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1793000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1794000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1797000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1798000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1799000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1803000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1804000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1806000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1807000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1808000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1809000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1813000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1814000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1815000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1816000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1818000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1819000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1822000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1823000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1824000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1826000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1827000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1828000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1829000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1832000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1833000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1834000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1836000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1837000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1839000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1840000,0,4.199e-05,0,0,0,0,1.6769e-05,8.511e-06,0,0,0,0,0,0,0
-1841000,0.001861341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1842000,0.004123,0.000660288,0,0,0,0,0,0,0,0,0,0,0,0,0
-1843000,0.00526273,0.003236209,7.3436e-05,0,0,0,0,0,0,0,0,0,0,0,0
-1844000,0.006631154,0.006351892,0.001976958,0,0,0,0,0,0,0,0,0,0,0,0
-1845000,0.008275036,0.008275036,0.004634035,0.001205576,0,0,0,0,0,0,0,0,0,0,0
-1846000,0.010230307,0.010230307,0.007400254,0.003301867,0.000911289,0,0,0,0,0,0,0,0,0,0
-1847000,0.012554267,0.012554267,0.01075277,0.005490957,0.002434858,0.000519684,0,0,0,0,0,0,0,0,0
-1848000,0.015254472,0.015254472,0.013928766,0.007575893,0.003804287,0.001446656,0,0,0,0,0,0,0,0,0
-1849000,0.018350462,0.018350462,0.018350462,0.010785168,0.006048117,0.003068058,0.001118393,0,0,0,0,0,0,0,0
-1850000,0.021927391,0.021927391,0.021927391,0.013925586,0.008201588,0.004584592,0.002209757,0.000609548,0,0,0,0,0,0,0
-1851000,0.026152205,0.026152205,0.026152205,0.017318402,0.010529594,0.006227234,0.003388585,0.001467927,0.000149128,0,0,0,0,0,0
-1852000,0.030567008,0.030567008,0.030567008,0.020970591,0.013036122,0.007989228,0.004657417,0.002394316,0.000826815,0,0,0,0,0,0
-1853000,0.035392064,0.035392064,0.035392064,0.02486283,0.01569644,0.009867478,0.006005398,0.003374766,0.001553591,0.000270342,0,0,0,0,0
-1854000,0.040398659,0.040398659,0.040398659,0.028792246,0.018384117,0.011755052,0.007363297,0.004364078,0.002283031,0.000811967,0,0,0,0,0
-1855000,0.045526331,0.045526331,0.045526331,0.032726322,0.021065757,0.013645255,0.008715588,0.005354838,0.003010068,0.001351177,0.000168884,0,0,0,0
-1856000,0.050756293,0.050756293,0.050756293,0.036618016,0.023725405,0.015501533,0.010051203,0.006324763,0.00372485,0.001885954,0.000565917,0,0,0,0
-1857000,0.055695739,0.055695739,0.055695739,0.040239559,0.0261778,0.017225407,0.011280746,0.007221976,0.004384659,0.002374253,0.000933247,0,0,0,0
-1858000,0.060291573,0.060291573,0.060291573,0.04353193,0.028421212,0.018785652,0.012400463,0.0080315,0.004980922,0.00281945,0.001263831,0.000139428,0,0,0
-1859000,0.063853112,0.063853112,0.063853112,0.046385189,0.030340087,0.020130701,0.013354087,0.008726478,0.00549269,0.003194819,0.001547687,0.00035174,0,0,0
-1860000,0.067213591,0.067213591,0.067213591,0.048685302,0.031897158,0.021206108,0.014122935,0.009276663,0.005896397,0.003494829,0.001768184,0.000519604,0,0,0
-1861000,0.069643068,0.069643068,0.069643068,0.050319004,0.032988964,0.021958731,0.014653999,0.009658621,0.00617405,0.003699806,0.001920942,0.000632168,0,0,0
-1862000,0.07098051,0.07098051,0.07098051,0.051202314,0.033557303,0.022353327,0.014917937,0.009850993,0.006309866,0.003798159,0.001993885,0.000683958,0,0,0
-1863000,0.0713392,0.0713392,0.0713392,0.050139501,0.032685115,0.021618678,0.014306742,0.009325377,0.005866112,0.003414147,0.001664002,0.000400518,0,0,0
-1864000,0.070445978,0.070445978,0.070445978,0.049493341,0.032236262,0.02128798,0.014065806,0.009144996,0.005726684,0.003604496,0.001582453,0.000552071,0,0,0
-1865000,0.068478417,0.068478417,0.068478417,0.049071926,0.032018482,0.021210621,0.014057244,0.009190396,0.005795525,0.003397108,0.001676046,0.000431934,0,0,0
-1866000,0.065642629,0.065642629,0.065642629,0.047090012,0.03065498,0.020244794,0.013359028,0.008679413,0.005414112,0.003111706,0.00145899,0.000269504,0,0,0
-1867000,0.061828541,0.061828541,0.061828541,0.044451141,0.028851482,0.018973581,0.012441282,0.008006556,0.004917559,0.002738925,0.001178455,5.6697e-05,0,0,0
-1868000,0.057390311,0.057390311,0.057390311,0.041301381,0.026693444,0.017445232,0.011343712,0.007199858,0.00431742,0.002288787,0.00083763,0,0,0,0
-1869000,0.052495839,0.052495839,0.052495839,0.037729647,0.024249467,0.0157284,0.010104794,0.006294046,0.003646322,0.001786881,0.000460112,0,0,0,0
-1870000,0.047329899,0.047329899,0.047329899,0.033893083,0.021633587,0.013888778,0.008782309,0.005326389,0.002932872,0.001251114,6.1105e-05,0,0,0,0
-1871000,0.041984866,0.041984866,0.041984866,0.029847419,0.018880473,0.011945597,0.007394234,0.004310044,0.002184661,0.000694317,0,0,0,0,0
-1872000,0.036832029,0.036832029,0.036832029,0.02586173,0.016153401,0.010039296,0.006018805,0.003313206,0.001445636,0.000148434,0,0,0,0,0
-1873000,0.031854052,0.031854052,0.031854052,0.021901032,0.013462255,0.008142324,0.004667236,0.002322716,0.000722161,0,0,0,0,0,0
-1874000,0.027140734,0.027140734,0.027140734,0.018062377,0.010845942,0.006308429,0.003353587,0.00137014,2.2345e-05,0,0,0,0,0,0
-1875000,0.022878203,0.022878203,0.022878203,0.014494164,0.008414556,0.004607204,0.002136828,0.000489406,0,0,0,0,0,0,0
-1876000,0.019021663,0.019021663,0.019021663,0.011187958,0.006164798,0.003033861,0.001015641,0,0,0,0,0,0,0,0
-1877000,0.015630166,0.015630166,0.015160713,0.0082108,0.004144655,0.001624173,1.3892e-05,0,0,0,0,0,0,0,0
-1878000,0.012673884,0.012673884,0.011099479,0.005573547,0.002352065,0.000381481,0,0,0,0,0,0,0,0,0
-1879000,0.010149778,0.010149778,0.007579334,0.003280969,0.000808628,0,0,0,0,0,0,0,0,0,0
-1880000,0.008009438,0.008009438,0.00454757,0.001319717,0,0,0,0,0,0,0,0,0,0,0
-1881000,0.006203691,0.006203691,0.001968057,0,0,0,0,0,0,0,0,0,0,0,0
-1882000,0.004733637,0.00295632,0,0,0,0,0,0,0,0,0,0,0,0,0
-1883000,0.003532068,8.0628e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
-1884000,0.000396577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1886000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1889000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1891000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1892000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1893000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1894000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1896000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1899000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1904000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1906000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1909000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1916000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1917000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1919000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1922000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1923000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1924000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1926000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1931000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1932000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1933000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1934000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1936000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1938000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1939000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1942000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1943000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1946000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1948000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1952000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1953000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1955000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1956000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1958000,0.003460202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1959000,0.004609383,0.002300856,0,0,0,0,0,0,0,0,0,0,0,0,0
-1960000,0.005988845,0.005290813,0.001334905,0,0,0,0,0,0,0,0,0,0,0,0
-1961000,0.007547228,0.007547228,0.00331831,0.000598281,0,0,0,0,0,0,0,0,0,0,0
-1962000,0.009314652,0.009314652,0.005560679,0.001967376,2.3672e-05,0,0,0,0,0,0,0,0,0,0
-1963000,0.011265604,0.011265604,0.007974754,0.003524873,0.001038957,0,0,0,0,0,0,0,0,0,0
-1964000,0.013340792,0.013340792,0.010619208,0.00520416,0.002118631,0.0002783,0,0,0,0,0,0,0,0,0
-1965000,0.015506473,0.015506473,0.013315044,0.00690742,0.003246361,0.001038052,0,0,0,0,0,0,0,0,0
-1966000,0.017715262,0.017715262,0.016041932,0.00864866,0.004397524,0.001816956,0.000200398,0,0,0,0,0,0,0,0
-1967000,0.01989328,0.01989328,0.018730612,0.010360887,0.005533954,0.00258818,0.00073381,0,0,0,0,0,0,0,0
-1968000,0.021906962,0.021906962,0.021235619,0.011961967,0.006597874,0.003314505,0.001234558,0,0,0,0,0,0,0,0
-1969000,0.023728584,0.023728584,0.022419874,0.012633811,0.006965303,0.003509263,0.001317134,0,0,0,0,0,0,0,0
-1970000,0.025303256,0.025303256,0.024279125,0.013814975,0.007750589,0.004033288,0.001679332,0.000147882,0,0,0,0,0,0,0
-1971000,0.026524139,0.026524139,0.026524139,0.015560492,0.008989576,0.004938417,0.002352266,0.000660428,0,0,0,0,0,0,0
-1972000,0.027359388,0.027359388,0.027359388,0.01636364,0.009532791,0.005313877,0.002616359,0.000845789,0,0,0,0,0,0,0
-1973000,0.027842045,0.027842045,0.027842045,0.016908355,0.009905152,0.005574802,0.002799953,0.000972364,0,0,0,0,0,0,0
-1974000,0.027937292,0.027937292,0.027937292,0.017137133,0.010068552,0.005690185,0.002878997,0.001028338,0,0,0,0,0,0,0
-1975000,0.02762423,0.02762423,0.02762423,0.017072575,0.010035002,0.005674423,0.00286905,0.00101936,0,0,0,0,0,0,0
-1976000,0.027023932,0.027023932,0.027023932,0.016782342,0.009854208,0.005555182,0.002786014,0.000959208,0,0,0,0,0,0,0
-1977000,0.026110019,0.026110019,0.026110019,0.016239603,0.009498803,0.005319179,0.002618899,0.000839555,0,0,0,0,0,0,0
-1978000,0.024907141,0.024907141,0.024907141,0.015456429,0.008990565,0.004971553,0.00237888,0.000663275,0,0,0,0,0,0,0
-1979000,0.023546175,0.023546175,0.023546175,0.014517967,0.00837237,0.004549273,0.002081581,0.000451654,0,0,0,0,0,0,0
-1980000,0.022039994,0.022039994,0.022039994,0.013430176,0.007650771,0.004052838,0.001734091,0.000199525,0,0,0,0,0,0,0
-1981000,0.020425781,0.020425781,0.020425781,0.012210886,0.00684152,0.003494323,0.001339366,0,0,0,0,0,0,0,0
-1982000,0.018820482,0.018820482,0.018820482,0.01096103,0.006002672,0.002918764,0.000930044,0,0,0,0,0,0,0,0
-1983000,0.017221867,0.017221867,0.017221867,0.009676707,0.005140652,0.002321734,0.000508384,0,0,0,0,0,0,0,0
-1984000,0.015677299,0.015677299,0.0153938,0.008397567,0.004280246,0.001727118,8.4919e-05,0,0,0,0,0,0,0,0
-1985000,0.014227105,0.014227105,0.013485437,0.007166684,0.003451699,0.001153322,0,0,0,0,0,0,0,0,0
-1986000,0.012874639,0.012874639,0.011657226,0.005984971,0.002656152,0.000598016,0,0,0,0,0,0,0,0,0
-1987000,0.011631889,0.011631889,0.00994457,0.004871823,0.001905215,7.6591e-05,0,0,0,0,0,0,0,0,0
-1988000,0.010492284,0.010492284,0.008336433,0.003826826,0.001198457,0,0,0,0,0,0,0,0,0,0
-1989000,0.009489525,0.009489525,0.006891764,0.002891632,0.000562973,0,0,0,0,0,0,0,0,0,0
-1990000,0.008608412,0.008608412,0.005604062,0.002052678,0,0,0,0,0,0,0,0,0,0,0
-1991000,0.007820217,0.007820217,0.004438178,0.001292352,0,0,0,0,0,0,0,0,0,0,0
-1992000,0.007168017,0.007168017,0.003455491,0.000657692,0,0,0,0,0,0,0,0,0,0,0
-1993000,0.006596508,0.006596508,0.002588843,9.4919e-05,0,0,0,0,0,0,0,0,0,0,0
-1994000,0.006113232,0.006113232,0.001849041,0,0,0,0,0,0,0,0,0,0,0,0
-1995000,0.005719464,0.00511515,0.001242937,0,0,0,0,0,0,0,0,0,0,0,0
-1996000,0.005383365,0.004254174,0.000718712,0,0,0,0,0,0,0,0,0,0,0,0
-1997000,0.005099943,0.003525852,0.000280999,0,0,0,0,0,0,0,0,0,0,0,0
-1998000,0.00485956,0.002908652,0,0,0,0,0,0,0,6.077e-06,2.708e-06,0,0,0,0
-1999000,0.004647614,0.001968383,0,0,0,0,0,0,0,0,0,0,0,0,0
-2000000,0.00444757,0.001459817,0,0,0,0,0,0,0,0,0,0,0,0,0
-2001000,0.004248101,0.000959402,0,0,0,0,0,0,0,0,0,0,0,0,0
